term,definition,source_anchor,notes
Info stealer,"Een door de wetgever aangesteld,<br>onafhankelijk en onpartijdig instituut dat<br>toeziet op naleving van wet- en regelgeving<br>door organisaties en (rechts)personen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#info-stealer,
Informatiebeveiliging,"Alles wat men doet om ervoor te zorgen<br>dat men bij informatie kan komen wanneer<br>men dat wil, dat de informatie klopt en<br>dat de informatie niet bij anderen terecht<br>komt. Het gaat daarbij vaak om een digitaal<br>systeem, maar dat hoeft niet. Het gaat om<br>maatregelen, procedures en processen die<br>beveiligingsproblemen voorkomen, opsporen,<br>onderdrukken en oplossen. Ontstaat er wel<br>een probleem met de informatie? Dan zorgt<br>informatiebeveiliging ervoor dat de gevolgen<br>zoveel mogelijk beperkt worden.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#informatiebeveiliging,see also: Cybersecurity
Informatiebeveiligings<br>beleid,Algemene regels waarmee een organisatie<br>beveiligingsrisico's zo klein mogelijk wil<br>maken. Van tevoren spreekt men af hoe groot<br>de beveiligingsrisico's mogen zijn.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#informatiebeveiligings-br-beleid,
Informatiediefstal,Aantasting van de vertrouwelijkheid van<br>informatie door het kopiëren of wegnemen<br>van informatie.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#informatiediefstal,
Informatiemanipulatie,Het opzettelijk wijzigen van informatie;<br>aantasting van de integriteit van informatie.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#informatiemanipulatie,
Information Security<br>Officer,"Persoon die verantwoordelijk is voor de<br>uitwerking van de informatiebeveiliging<br>van een organisatie. Er zijn verschillende<br>niveau, zoals de CISO (strategisch) of de TISO<br>(technisch).",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#information-security-br-officer,
Infrastructure as Code,"Een benadering voor het beheren en inrichten<br>van IT-infrastructuur door middel van<br>machineleesbare configuratiebestanden in<br>plaats van handmatige hardwareconfiguratie<br>of interactieve configuratietools. IaC maakt<br>het mogelijk om infrastructuur te definiëren<br>en te beheren met dezelfde principes<br>en processen die worden gebruikt voor<br>softwareontwikkeling, zoals versiebeheer en<br>testen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#infrastructure-as-code,
Initial access broker,Partij die illegaal toegang tot netwerken<br>verkrijgt en deze toegang aan anderen<br>verkoopt. Deze anderen gebruiken de<br>gekochte toegang bijvoorbeeld voor de<br>uitvoering van ransomware-aanvallen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#initial-access-broker,see also: Cybercrime<br>as-a-service
Inlogcode,Combinatie van gegevens die men nodig heeft<br>om in een digitaal systeem of een ruimte te<br>komen. Bijvoorbeeld een gebruikersnaam en<br>wachtwoord.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#inlogcode,"see also: Wachtwoord,<br>Gebruikersnaam"
Inputvalidatie,"Geldigheidscontrole op invoergegevens.<br>Een besturingstechniek bij het invoeren<br>van gegevens, die wordt toegepast om<br>invoergegevens, die onnauwkeurig,<br>incompleet of onlogisch zijn, te herkennen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#inputvalidatie,
Insider,"Een interne actor die met toegang tot<br>systemen of netwerken van binnenuit<br>een dreiging vormt, met als motief wraak,<br>geldelijk gewin of ideologie. Een insider kan<br>ook worden ingehuurd of opgedragen van<br>buitenaf.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#insider,see also: Insider threat
Insider threat,"Dreiging die zijn oorsprong heeft binnen<br>de organisatie. Bijvoorbeeld doordat<br>medewerkers, oud-medewerkers en<br>leveranciers bij informatie kunnen komen.<br>Of doordat zij weten hoe zaken zijn beveiligd.<br>Er is sprake van een insider threat als zo'n<br>medewerker, oud-medewerker of leverancier<br>zijn positie misbruikt voor kwaadwillende<br>activiteiten.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#insider-threat,see also: Insider
Integriteit,"1. Bij data: juiste en volledige informatie, en<br>verwerking van informatie.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#integriteit,
Internet of Things,"Een netwerk van slimme apparaten, sensoren<br>en andere objecten die (vaak verbonden met<br>het Internet) gegevens verzamelen over hun<br>omgeving, deze kunnen uitwisselen en op<br>basis daarvan (semi-) autonome beslissingen<br>of acties nemen die van invloed zijn op hun<br>omgeving.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#internet-of-things,
Internet Protocol<br>Security,Standaardafspraken over hoe men<br>netwerkverkeer kan beveiligen. Hiermee kan<br>worden gecontroleerd of informatie in het<br>verkeer niet is aangepast en kunnen anderen<br>de informatie onderweg niet afluisteren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#internet-protocol-br-security,
Intrusion,"In een informatiesysteem of computernetwerk<br>gaan, terwijl men daar geen toestemming<br>voor heeft.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#intrusion,
Intrusion detection,Alle data controleren die door een computer<br>netwerk gaan of die een digitaal systeem<br>verstuurt en ontvangt en een waarschuwing<br>geven als er iets niet in orde lijkt.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#intrusion-detection,
Intrusion prevention,Alle data controleren die door een<br>computernetwerk gaan of die een digitaal<br>systeem verstuurt en ontvangt en deze data<br>tegenhouden als er iets niet in orde lijkt.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#intrusion-prevention,
IoC,Indicator of Compromise.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ioc,see also: Indicator of<br>compromise
IoT,Internet of Things.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#iot,see also: Internet of Things
IP,Internet Protocol. Zorgt voor de adressering<br>van Internetverkeer zodat het bij het beoogde<br>doel aankomt.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ip,see also: IP-adres
IP-adres,Internet Protocol adres. Adres dat de bron of<br>bestemming van verkeer op Internet aangeeft.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ip-adres,
IPS,Intrusion Prevention System. Een<br>geautomatiseerd systeem dat intrusion<br>prevention doet.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ips,see also: Intrusion<br>prevention
IPSEC,Internet Protocol Security.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ipsec,see also: Internet Protocol<br>Security
IPv4,"Internet Protocol versie 4. IPv4 maakt<br>communicatie van data tussen ICT-systemen<br>binnen een netwerk, zoals Internet, mogelijk.<br>De standaard bepaalt dat ieder ICT-systeem<br>binnen het netwerk een uniek nummer<br>(IPv4-adres zoals 192.168.1.2) heeft.<br>Hierdoor kunnen ICT-systemen elkaar<br>herkennen en onderling data uitwisselen.<br>IPv4 heeft ongeveer 4 miljard unieke IP<br>adressen, die bijna allemaal in gebruik zijn.<br>De opvolger van IPv4 is IPv6, maar IPv4 wordt<br>op dit moment nog het meest gebruikt.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ipv4,
IPv6,Internet Protocol versie 6. IPv6 maakt<br>communicatie van data tussen ICT-systemen Jamming Het verstoren van draadloze signalen zoals<br>bijvoorbeeld WiFi.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ipv6,
ISAC,mogelijk. IPv4 wordt nog steeds meer<br>gebruikt dan IPv6.<br>Information Sharing and Analysis Centre.<br>Overleg over cybersecurity dat regelmatig<br>plaatsvindt. Tijdens dit overleg delen Keylogger Software die kan bijhouden en vastleggen<br>wat iemand op een toetsenbord typt.<br>Aanvallers gebruiken zo'n programma vaak<br>om wachtwoorden of creditcardgegevens te<br>stelen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#isac,
ISMS,Information Security Management System.<br>Managementsysteem voor de beveiliging van Klikfraude,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#isms,see also: Adware
ISO,1. Internationale set afspraken waar iets aan<br>moet voldoen. De internationake afspraken<br>voor informaitiebeveiliging is de reeks ISO<br>2700x. Chief Information<br>Security Officer grofweg twee typen bekende risico's. Van<br>sommige bekende risco's weet men hoe vaak<br>ze voorkomen en welke consequenties ze<br>hebben. Deze risico's zijn goed te voorspellen<br>en te behandelen. Van andere bekende,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#iso,
ISO/IEC 27000 serie,"2. Information Security Officer.<br>Aantal ISO-normen waarin staat hoe een Informatie risico's weten we alleen dat ze kunnen<br>optreden, maar kunnen we niet goed voorzien<br>hoe, en wanneer.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#iso-iec-27000-serie,
Kroonjuwelen,Informatie en informatiesystemen die het<br>allerbelangrijkst zijn voor een organisatie. Het<br>heeft grote gevolgen voor de organisatie als Legacy,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#kroonjuwelen,"see also: Verzamelnaam voor verouderde hardware en/<br>of software, die niet meer door leveranciers<br>ondersteund wordt."
Kunstmatige<br>intelligentie,Artifical<br>Intelligence,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#kunstmatige-br-intelligentie,see also: regelmatig bekende gebreken.
Kwantum Computer,Quantum computer Lek,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#kwantum-computer,"see also: Aantasting van de vertrouwelijkheid als<br>gevolg van natuurlijk, technisch of menselijk"
Kwetsbaarhedenscan,Vulnerability scan,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#kwetsbaarhedenscan,see also: falen.
Kwetsbaarheid,"Een eigenschap die een aanvaller de<br>mogelijkheid biedt een cyberaanval uit te<br>voeren of een eigenschap die kan leiden tot<br>uitval. Dit kan zich voordoen in een digitale<br>dienst, proces of systeem, maar ook in de Leveranciersketen",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#kwetsbaarheid,"see also: Een ecosysteem van dienstverleners die hard<br>en software, netwerken of diensten levert die<br>door allerlei partijen worden gebruikt in hun<br>netwerken en/of dienstverlening. Te denken<br>valt aan cloudleveranciers."
Lateral Movement/<br>Laterale beweging,"Technieken die aanvallers gebruiken om<br>geleidelijk door een netwerk te bewegen.<br>Terwijl ze door het netwerk bewegen, zoeken<br>ze naar informatie met als doel hogere<br>gebruikersrechten te verkrijgen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#lateral-movement-br-laterale-beweging,"see also: het digitale domein aanwezig zijn, in plaats<br>van malware van een externe bron binnen<br>het domein te installeren. De heimelijke aard<br>van deze aanvallen kan ze effectief maken,<br>en lastig voor beveiligingsteams om te<br>detecteren en voorkomen."
Lawful hacking,"Het toestaan van hacken door politie en<br>justitie voor opsporingsdoeleinden, onder<br>strikte juridische voorwaarden. Dit kan Local privilege<br>escalation",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#lawful-hacking,see also: Zichzelf meer rechten geven op een digitaal<br>systeem. Men doet dat via een hack of een<br>bug in het systeem.
Least Privilege,Uitgangspunt dat iemand zo min mogelijk<br>bij informatie en systemen kan. Degene kan LOTL,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#least-privilege,see also: Living Off The Land.
lifecycle,men kijkt wat de beste beveiligingsmethode Security,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#lifecycle,
M2M,Machine-to-machine. Uitwisseling van<br>informatie tussen machines onderling.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#m2m,
Maatschappelijke<br>ontwrichting,Er is sprake van een mogelijk ontwrichtend<br>effect op de samenleving als één of meer van<br>de zes nationale veiligheidsbelangen ernstig<br>worden aangetast. (zie definitie nationale<br>veiligheidsbelangen),https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#maatschappelijke-br-ontwrichting,
Machine Learning,Ontwikkeling van technieken waarmee<br>computers kunnen leren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#machine-learning,
Malvertising,Het verspreiden van malware door die aan te<br>bieden aan een een advertentiebemiddelaar.<br>Zo worden grote groepen gebruikers besmet<br>via een legitieme website.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#malvertising,
Malware,"Samentrekking van malicious software.<br>Malware is de term die als generieke<br>aanduiding wordt gebruikt voor onder andere<br>virussen, wormen en trojans.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#malware,
Man-in-the-middle<br>aanval,Een aanval waarbij een aanvaller zich tussen<br>twee partijen bevindt. De partijen denken<br>direct met elkaar te communiceren. Echter de<br>aanvaller is in staat informatie af te luisteren<br>en/of te wijzigen en hier misbruik van te<br>maken.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#man-in-the-middle-br-aanval,
Managed detectie<br>en respons,Bewaking van digitale infrastructuur<br>middels een SOC/SIEM/XDR oplossing plus<br>een (managed) dienst voor beheer van de<br>oplossing en opvolging van de alarmsignalen<br>die uit de oplossing resulteren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#managed-detectie-br-en-respons,"see also: SOC, SIEM, XDR"
Managed security,"Continue beveiligingsdiensten die een<br>managed security service provider levert aan<br>een klant. Bijvoorbeeld managed firewalls,<br>managed endpoint protection, etc.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#managed-security,
Managed security<br>service provider,"Gespecialiseerd bedrijf dat continue<br>beveiligingsdiensten levert aan een klant.<br>Bijvoorbeeld managed firewalls, managed<br>endpoint protection, etc. Managed security",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#managed-security-br-service-provider,
management,"organisatie goed beheerd en beveiligd<br>worden. Bijvoorbeeld smartphones en<br>tablets. Beveiliging hoort daar ook bij, zoals<br>een pincode instellen voor apparaten of<br>zorgen dat men op afstand gegevens op deze<br>apparaten kan wissen. Mystery guest bezoek Beveiligingstest waarbij een daartoe<br>aangewezen persoon op bezoek gaat<br>bij een organisatie. Daar probeert hij in<br>ruimtes te komen waar hij niet mag komen<br>en hij probeert bij informatie te komen",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#management,
MDM,Mobile Device Management. Mobile Device<br>Management,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mdm,
MDR,Managed Detectie en Respons. Managed detectie<br>en respons,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mdr,
Meerfactor authenticatie,Een manier van identiteit vaststellen waarvoor<br>meerdere onafhankelijke bewijzen van<br>identiteit zijn vereist.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#meerfactor-authenticatie,
Meldplicht,"Een wettelijke plicht om een incident te<br>melden aan een toezichthouder of anderen.<br>Verschillende wetten kennen een meldplicht,<br>het meest bekend is de meldplicht in de AVG,<br>die verplicht een datalek te melden aan de<br>AP soms aan natuurlijke personen wiens<br>persoonsgegevens zijn betrokken in het<br>incident. Ook de Cyberbeveiligingswet kent<br>een meldplicht. AVG, Cyberbe<br>veiligingswet,<br>Europese wet- en<br>regelgeving",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#meldplicht,
Metadata,"Gegevens die de eigenschappen van andere<br>gegevens beschrijven. Bijvoorbeeld van wie<br>de gegevens zijn, of wie ze verstuurd heeft,<br>of wanneer ze voor het laatst gewijzigd zijn.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#metadata,
MFA,Meer/Multi Factor Authenticatie Meerfactor<br>authenticatie,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mfa,
Middel,"Aanvalstechniek(en), software en hardware<br>die een actor gebruikt of kan gebruiken<br>voor een cyberaanval. Een voorbeeld is<br>ransomware of DDoS-aanval. De focus ligt<br>hier op 'de tool(box)' zelf en bij Modus<br>operandi op de inzet ervan door een actor.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#middel,
Minimum viable product,"Het minimaal levensvatbare vereistenpakket<br>voor een product: het absolute minimum<br>dat een digitaal systeem moet hebben om te<br>werken. Alleen ""need to have"", geen ""could<br>have"" of ""should have"" of ""nice to have"". MVP Money mule Iemand die zijn bankrekening en/of<br>pinpas uitleent aan criminelen. Criminelen<br>gebruiken de bankrekening om er geld op te<br>laten storten dat ze hebben gestolen door<br>oplichting. Dit wordt ook wel geldezel of<br>katvanger genoemd.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#minimum-viable-product,
Mitigatie,"Schade als gevolg van een incident<br>verminderen. Of risico's verkleinen om zo<br>incidenten te voorkomen. Risico Monitoring Continu bewaken van een computer of<br>digitaal netwerk. Bijvoorbeeld of het nog<br>helemaal goed werkt, of er fouten voorkomen,",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mitigatie,
Mitigerende maatregel,Een activiteit met als doel om de oorzaak of etc.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mitigerende-maatregel,
MITRE Att&ck,"Een samengestelde kennisbank en model<br>voor het gedrag van cyberaanvallers,<br>dat de verschillende fasen van de MSSP Managed Security Service Provider.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mitre-att-ck,
MO,Modus Operandi. Modus operandi waar hij niet bij mag komen. Zo test de<br>persoon deze organisatie. Men kan deze,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mo,
Mobile device,Common Knowledge.<br>Zorgen dat mobiele apparaten in een MDM MVP Minimium Viable Product.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#mobile-device,
Modus operandi,"Een werkwijze die een actor gebruikt of<br>kan gebruiken voor een cyberaanval. Denk<br>aan voorbeelden zoals het combineren van<br>middelen voor een aanval, het ongericht Middel test combineren met een penetratietest. Bij<br>zo'n gecombineerde test gaat de mystery<br>guest een beveiligde technische ruimte in.<br>Daar probeert hij in te breken op het lokale<br>computernetwerk.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#modus-operandi,
Negligible risk,"Verwaarloosbaar risico. Risico waarvan de<br>kans, de consequenties, of beiden zo klein Network access control",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#negligible-risk,see also: Netwerktoegangs<br>beheer
Nepnieuws,Nieuws dat niet waar is. Het doel van<br>nepnieuws is dat men de mening van de<br>ontvangers ervan beïnvloedt. bewaakt een netwerk door te controleren hoe<br>stabiel netwerkverbindingen en servers zijn<br>en hoeveel data er doorheen gaan.<br>Men beheert een netwerk door in te loggen,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#nepnieuws,
Netto risico,Beveiligingsrisico van een systeem. Men kijkt<br>hierbij ook naar de beveiligingsmaatregelen Bruto risico op servers en andere onderdelen van het<br>netwerk. Zo nodig doet men dat op afstand.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#netto-risico,
Netwerk probe,Netwerksensor NIB-richtlijn,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#netwerk-probe,"see also: WBNI, Cyber<br>beveiligingswet"
Netwerkbeveiliging,"De set van technische maatregelen die wordt<br>genomen om een computernetwerk zo goed<br>mogelijk te beveiligen. Voorbeelden zijn:<br>firewalls, endpoint protectie, IDS, IPS, etc. Niet persoonsgebonden<br>account Account dat niet bij een bepaalde persoon<br>hoort. Er zijn 2 soorten:",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#netwerkbeveiliging,
Netwerksegmentatie,"Het onderverdelen van een fysiek<br>computernetwerk in verschillende<br>logische onderdelen die van elkaar<br>afgeschermd kunnen worden. Op elk<br>netwerksegment kunnen verschillende<br>beveiligingsmaatregelen worden toegepast.<br>Zo krijgt een aanvaller die in een bepaald<br>netwerksegment is gekomen, niet<br>automatisch toegang tot andere (kwetsbare) 1. Een non-interactive NPA wordt gebruikt<br>door systeemfuncties en kan niet gebruikt<br>worden door een eindgebruiker om in te<br>loggen.<br>2. interactieve NPA. Dit is vaak een gedeeld<br>account voor bepaalde beheertaken.<br>Meerdere personen kunnen dit account<br>gebruiken.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#netwerksegmentatie,
Netwerksensor,"delen in het computernetwerk.<br>Systeem dat precies kan aflezen welke<br>informatie over een netwerk gaat. Het<br>systeem kan deze informatie onderzoeken,<br>en uitzoeken of er een probleem is met de Niet-statelijke actor Woord dat wordt gebruikt om actoren aan te<br>duiden die niet optreden voor of namens een<br>staat. Term wordt veel gebruikt in geopolitieke<br>discussies over cybersecurity, en in debatten<br>rondom nationale veiligheid.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#netwerksensor,
NIST Cybersecurity<br>Framework,Algemene regels van het National Institute<br>for Standards and Technology (NIST) uit<br>de Verenigde Staten. De regels geven aan<br>wat organisaties beter kunnen doen om<br>cyberaanvallen te voorkomen en op te sporen.<br>En hoe ze er beter op kunnen reageren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#nist-cybersecurity-br-framework,
NLCS,Nederlandse Cybersecurity Strategie.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#nlcs,see also: Nederlandse<br>Cybersecurity<br>Strategie
NOC,Network Operations Center.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#noc,see also: Network<br>Operations Center
Notice and take-down,"Procedure voor website-eigenaren en<br>netwerkbeheerders. Ze verwijderen content<br>van Internet wanneer die door een rechtbank<br>als illegaal is bestempeld, of wanneer<br>daar een verdenking van is. Dit wordt veel<br>gebruikt in het licht van schendingen van het<br>auteursrecht.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#notice-and-take-down,
NPA,Niet Persoonsgebonden Account.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#npa,see also: Niet persoonsge<br>bonden account
NPG-account,Account niet persoonsgebonden.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#npg-account,see also: Niet persoonsge<br>bonden account
Nummerspoofing,Spoofing via SMS of spraakoproep waarbij<br>een ander nummer dan het eigen nummer<br>wordt gebruikt.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#nummerspoofing,
Obfuscation,Iets verhullen om het anderen moeilijk te<br>maken. Beveiligers kunnen bijvoorbeeld<br>systemen of informatie verhullen om het<br>aanvallers moeilijk te maken. Aanvallers<br>verhullen bijvoorbeeld vaak de broncode in<br>hun malware om het beveiligers moeilijk te<br>maken.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#obfuscation,
Offensieve capaciteiten,Digitale middelen die tot doel hebben het<br>handelen van de tegenstander te beïnvloeden<br>of onmogelijk te maken. Deze capaciteiten<br>kunnen bijvoorbeeld in een militaire operatie<br>worden ingezet ter ondersteuning van<br>conventionele militaire capaciteiten.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#offensieve-capaciteiten,
One-day vulnerability,"Een one-day vulnerability is een bekende<br>kwetsbaarheid in software of hardware<br>waarvoor een patch of oplossing beschikbaar<br>is, maar die nog niet is toegepast.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#one-day-vulnerability,
Ontsleutelen,"Versleutelde informatie leesbaar maken.<br>Bijvoorbeeld een versleuteld tekstbestand<br>of netwerkverkeer. Dit wordt gedaan met<br>één of twee sleutels: symmetrische of<br>asymmetrische versleuteling. De informatie<br>die onleesbaar is gemaakt door de zender,<br>maakt de ontvanger weer leesbaar met<br>behulp van de sleutel(s). Men versleutelt<br>informatie bijvoorbeeld om deze veilig te<br>versturen of om vast te stellen dat een bericht<br>ook echt komt van degene die zegt dat hij het<br>heeft verstuurd.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ontsleutelen,"see also: Cryptografie,<br>Versleutelen"
Onweerlegbaarheid,Een bericht is onweerlegbaar als de verzender<br>niet kan ontkennen dat hij het bericht heeft<br>verstuurd. De ontvanger kan niet ontkennen<br>dat hij het bericht heeft ontvangen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#onweerlegbaarheid,see also: Cryptografie
Open source,"Een kenmerk van software dat aangeeft<br>dat de broncode van de software publiek<br>beschikbaar is, in tegenstelling tot software<br>die alleen in binaire vorm wordt verspreidt.<br>Het open source maken van software stelt<br>anderen in staat werking te verifiëren en<br>aanpassingen aan de software aan te brengen<br>of voor te stellen. Open source maakt het ook<br>makkelijker om kwetsbaarheden in software<br>te vinden, omdat de broncode hiervoor<br>gelezen kan worden. Nadeel kan zijn dat<br>hierdoor ook kwetsbaarheden ontstaan die<br>niet snel opgemerkt worden.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#open-source,
Open source intelligence<br>(OSINT),Inlichtingen verzamelen over een onderwerp<br>door bronnen te gebruiken die voor iedereen<br>toegankelijk zijn.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#open-source-intelligence-br-osint,
Operational Technology,Een verzamelnaam voor verschillende<br>systemen die worden gebruikt voor het<br>beheer van operationele processen in<br>de fysieke wereld zoals het aansturen en<br>monitoren van (industriële) apparatuur.<br>Voorbeelden zijn sluizen en medische<br>apparatuur.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#operational-technology,
OSCP,Offensive Security Certified Professional.<br>Diploma voor pentesters. Het praktijkexamen<br>duurt ongeveer 24 uur. In deze tijd moet<br>de tester verschillende soorten systemen<br>hacken.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#oscp,
OSI model,Open Systems Interconnection model.<br>Referentiemodel dat is ontwikkeld vanuit<br>ISO. Het doel van dit model is een open<br>communicatie tussen verschillende<br>technische systemen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#osi-model,
