"Status","Function ID","Function Name","Function Description","Category ID","Category Name","Category Description","Subcategory ID","Subcategory","Implementation Examples","Informative References"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.AM","Asset Management","Assets (e.g., data, hardware, software, systems, facilities, services, people) that enable the organization to achieve business purposes are identified and managed consistent with their relative importance to organizational objectives and the organization's risk strategy","ID.AM-08","Systems, hardware, software, services, and data are managed throughout their life cycles","Ex1: Integrate cybersecurity considerations throughout the life cycles of systems, hardware, software, and services
Ex2: Integrate cybersecurity considerations into product life cycles
Ex3: Identify unofficial uses of technology to meet mission objectives (i.e., shadow IT)
Ex4: Periodically identify redundant systems, hardware, software, and services that unnecessarily increase the organization's attack surface
Ex5: Properly configure and secure systems, hardware, software, and services prior to their deployment in production
Ex6: Update inventories when systems, hardware, software, and services are moved or transferred within the organization
Ex7: Securely destroy stored data based on the organization's data retention policy using the prescribed destruction method, and keep and manage a record of the destructions
Ex8: Securely sanitize data storage when hardware is being retired, decommissioned, reassigned, or sent for repairs or replacement
Ex9: Offer methods for destroying paper, storage media, and other physical forms of data storage","CCMv4.0: AIS-02
CCMv4.0: AIS-04
CCMv4.0: AIS-05
CCMv4.0: AIS-06
CCMv4.0: AIS-07
CCMv4.0: CCC-04
CCMv4.0: CEK-14
CCMv4.0: CEK-21
CCMv4.0: DCS-01
CCMv4.0: DCS-02
CCMv4.0: DSP-02
CCMv4.0: DSP-07
CCMv4.0: DSP-16
CCMv4.0: DSP-19
CCMv4.0: HRS-05
CCMv4.0: IVS-01
CCMv4.0: LOG-02
CCMv4.0: LOG-06
CCMv4.0: UEM-03
CCMv4.0: UEM-05
CCMv4.0: UEM-09
CCMv4.0: UEM-10
CCMv4.0: UEM-11
CCMv4.0: UEM-13
CIS Controls v8.0: 1.1
CIS Controls v8.0: 3.5
CIS Controls v8.1: 1.1
CIS Controls v8.1: 3.5
CRI Profile v2.0: ID.AM-08
CRI Profile v2.0: ID.AM-08.01
CRI Profile v2.0: ID.AM-08.02
CRI Profile v2.0: ID.AM-08.03
CRI Profile v2.0: ID.AM-08.04
CRI Profile v2.0: ID.AM-08.05
CRI Profile v2.0: ID.AM-08.06
CSF v1.1: PR.DS-3
CSF v1.1: PR.IP-2
CSF v1.1: PR.MA-1
CSF v1.1: PR.MA-2
CSF v1.1: PR.IP-6
CSF v1.1: PR.DS
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 5.8
ISO/IEC 27001:2022: Annex A Controls: 5.9
ISO/IEC 27001:2022: Annex A Controls: 5.12
ISO/IEC 27001:2022: Annex A Controls: 5.13
ISO/IEC 27001:2022: Annex A Controls: 5.19
ISO/IEC 27001:2022: Annex A Controls: 5.22
ISO/IEC 27001:2022: Annex A Controls: 7.10
ISO/IEC 27001:2022: Annex A Controls: 7.13
ISO/IEC 27001:2022: Annex A Controls: 7.14
NICE Framework: DD-WRL-002
NICE Framework: DD-WRL-003
NICE Framework: DD-WRL-004
NICE Framework: IO-WRL-001
NICE Framework: IO-WRL-002
NICE Framework: IO-WRL-003
NICE Framework: IO-WRL-004
NICE Framework: IO-WRL-005
NICE Framework: OG-WRL-015
OWASP Top 10 LLM Applications: LLM03-2025
PCI DSS: 6.2.2
PCI DSS: 6.2.1
PCI DSS: 6.2.3
PCI DSS: 6.2.3.1
PCI DSS: 6.2.4
PCI DSS: 6.3.1
PCI DSS: 6.3.3
PCI DSS: 12.3.4
PCI DSS: 11.6.1
SCF: AST-01
SCF: DCH-01
SCF: DCH-01.1
SCF: PRM-07
SCF: SEA-07
SCF: SEA-07.1
SP 800-171 Rev 3: 03.14.08
SP 800-171 Rev 3: 03.15.02
SP 800-171 Rev 3: 03.16.01
SP 800-171 Rev 3: 03.16.02
SP 800-171 Rev 3: 03.17.02
SP 800-221A: MA.RI-1
SP 800-53 Rev 5.1.1: CM-09
SP 800-53 Rev 5.1.1: CM-13
SP 800-53 Rev 5.1.1: MA-02
SP 800-53 Rev 5.1.1: MA-06
SP 800-53 Rev 5.1.1: PL-02
SP 800-53 Rev 5.1.1: PM-22
SP 800-53 Rev 5.1.1: PM-23
SP 800-53 Rev 5.1.1: SA-03
SP 800-53 Rev 5.1.1: SA-04
SP 800-53 Rev 5.1.1: SA-08
SP 800-53 Rev 5.1.1: SA-22
SP 800-53 Rev 5.1.1: SI-12
SP 800-53 Rev 5.1.1: SI-18
SP 800-53 Rev 5.1.1: SR-05
SP 800-53 Rev 5.1.1: SR-12
SP 800-53 Rev 5.2.0: CM-09
SP 800-53 Rev 5.2.0: CM-13
SP 800-53 Rev 5.2.0: MA-02
SP 800-53 Rev 5.2.0: MA-06
SP 800-53 Rev 5.2.0: PL-02
SP 800-53 Rev 5.2.0: PM-22
SP 800-53 Rev 5.2.0: PM-23
SP 800-53 Rev 5.2.0: SA-03
SP 800-53 Rev 5.2.0: SA-04
SP 800-53 Rev 5.2.0: SA-08
SP 800-53 Rev 5.2.0: SA-22
SP 800-53 Rev 5.2.0: SI-12
SP 800-53 Rev 5.2.0: SI-18
SP 800-53 Rev 5.2.0: SR-05
SP 800-53 Rev 5.2.0: SR-12
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-10 Asset Identification
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-12 Information Types
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-13 Information Life Cycle
SP-800-37 Rev 2: RMF Monitor Step: TASK M-7 System Disposal
SSDF: PW.4.1
SSDF: PW.4.4"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-01","Vulnerabilities in assets are identified, validated, and recorded","Ex1: Use vulnerability management technologies to identify unpatched and misconfigured software
Ex2: Assess network and system architectures for design and implementation weaknesses that affect cybersecurity
Ex3: Review, analyze, or test organization-developed software to identify design, coding, and default configuration vulnerabilities
Ex4: Assess facilities that house critical computing assets for physical vulnerabilities and resilience issues
Ex5: Monitor sources of cyber threat intelligence for information on new vulnerabilities in products and services
Ex6: Review processes and procedures for weaknesses that could be exploited to affect cybersecurity","CCMv4.0: AIS-05
CCMv4.0: AIS-07
CCMv4.0: TVM-01
CCMv4.0: TVM-03
CCMv4.0: TVM-05
CCMv4.0: TVM-06
CCMv4.0: TVM-07
CCMv4.0: TVM-08
CCMv4.0: TVM-09
CCMv4.0: TVM-10
CIS Controls v8.0: 7.1
CIS Controls v8.1: 7.1
CRI Profile v2.0: ID.RA-01
CRI Profile v2.0: ID.RA-01.01
CRI Profile v2.0: ID.RA-01.02
CRI Profile v2.0: ID.RA-01.03
CSF v1.1: ID.RA-1
CSF v1.1: PR.IP-12
CSF v1.1: DE.CM-8
CoP: A5
IRP: IRP-Sec-2
IRP: IRP-Sec-2
IRP: IRP-Sec-2
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 8.8
NICE Framework: DD-WRL-005
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-012
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM05-2025
OWASP Top 10 LLM Applications: LLM07-2025
OWASP Top 10 LLM Applications: LLM08-2025
PCI DSS: 11.3.1
PCI DSS: 11.3.2
PCI DSS: 6.3.1
PCI DSS: 11.4.4
PCI DSS: 6.3.2
SCF: IAO-01
SCF: IAO-02
SCF: IAO-05
SCF: RSK-04
SCF: TDA-09
SCF: VPM-01
SCF: VPM-06
SP 800-171 Rev 3: 03.11.01
SP 800-171 Rev 3: 03.11.02
SP 800-171 Rev 3: 03.12.01
SP 800-171 Rev 3: 03.12.03
SP 800-171 Rev 3: 03.14.03
SP 800-171 Rev 3: 03.14.06
SP 800-221A: MA.RI-3
SP 800-53 Rev 5.1.1: CA-02
SP 800-53 Rev 5.1.1: CA-07
SP 800-53 Rev 5.1.1: CA-08
SP 800-53 Rev 5.1.1: RA-03
SP 800-53 Rev 5.1.1: RA-05
SP 800-53 Rev 5.1.1: SA-11(02)
SP 800-53 Rev 5.1.1: SA-15(07)
SP 800-53 Rev 5.1.1: SA-15(08)
SP 800-53 Rev 5.1.1: SI-04
SP 800-53 Rev 5.1.1: SI-05
SP 800-53 Rev 5.2.0: CA-02
SP 800-53 Rev 5.2.0: CA-07
SP 800-53 Rev 5.2.0: CA-08
SP 800-53 Rev 5.2.0: RA-03
SP 800-53 Rev 5.2.0: RA-05
SP 800-53 Rev 5.2.0: SA-11(02)
SP 800-53 Rev 5.2.0: SA-15(07)
SP 800-53 Rev 5.2.0: SA-15(08)
SP 800-53 Rev 5.2.0: SI-04
SP 800-53 Rev 5.2.0: SI-05
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System
SP-800-37 Rev 2: RMF Assess Step: TASK A-3 Control Assessments
SP-800-37 Rev 2: RMF Monitor Step: TASK M-1 System and Environment Changes
SP-800-37 Rev 2: RMF Monitor Step: TASK M-2 Ongoing Assessments
SSDF: PO.5.2"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-02","Cyber threat intelligence is received from information sharing forums and sources","Ex1: Configure cybersecurity tools and technologies with detection or response capabilities to securely ingest cyber threat intelligence feeds
Ex2: Receive and review advisories from reputable third parties on current threat actors and their tactics, techniques, and procedures (TTPs)
Ex3: Monitor sources of cyber threat intelligence for information on the types of vulnerabilities that emerging technologies may have","CCMv4.0: GRC-08
CCMv4.0: TVM-04
CRI Profile v2.0: ID.RA-02
CRI Profile v2.0: ID.RA-02.01
CRI Profile v2.0: ID.RA-02.02
CSF v1.1: ID.RA-2
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 5.7
ISO/IEC 27001:2022: Annex A Controls: 5.22
ISO/IEC 27001:2022: Annex A Controls: 8.16
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM03-2025
OWASP Top 10 LLM Applications: LLM04-2025
SCF: GOV-07
SCF: THR-03
SP 800-171 Rev 3: 03.11.01
SP 800-221A: GV.BE-4
SP 800-53 Rev 5.1.1: SI-05
SP 800-53 Rev 5.1.1: PM-15
SP 800-53 Rev 5.1.1: PM-16
SP 800-53 Rev 5.2.0: SI-05
SP 800-53 Rev 5.2.0: PM-15
SP 800-53 Rev 5.2.0: PM-16
SP 800-81r3: 1.2
SP 800-81r3: 2.1.1
SP 800-81r3: 2.3.3
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-03","Internal and external threats to the organization are identified and recorded","Ex1: Use cyber threat intelligence to maintain awareness of the types of threat actors likely to target the organization and the TTPs they are likely to use
Ex2: Perform threat hunting to look for signs of threat actors within the environment
Ex3: Implement processes for identifying internal threat actors","CCMv4.0: A&A-05
CCMv4.0: TVM-05
CRI Profile v2.0: ID.RA-03
CRI Profile v2.0: ID.RA-03.01
CRI Profile v2.0: ID.RA-03.02
CRI Profile v2.0: ID.RA-03.03
CRI Profile v2.0: ID.RA-03.04
CSF v1.1: ID.RA-3
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.1.1
ISO/IEC 27001:2022: Mandatory Clause: 6.1.2
ISO/IEC 27001:2022: Mandatory Clause: 6.1.3
ISO/IEC 27001:2022: Annex A Controls: 5.7
ISO/IEC 27001:2022: Annex A Controls: 5.22
ISO/IEC 27001:2022: Annex A Controls: 8.16
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM04-2025
OWASP Top 10 LLM Applications: LLM06-2025
OWASP Top 10 LLM Applications: LLM10-2025
PCI DSS: 12.3.1
SCF: THR-01
SCF: THR-03
SCF: THR-04
SCF: THR-05
SCF: THR-07
SP 800-171 Rev 3: 03.11.01
SP 800-171 Rev 3: 03.14.03
SP 800-221A: MA.RI-2
SP 800-53 Rev 5.1.1: PM-12
SP 800-53 Rev 5.1.1: PM-16
SP 800-53 Rev 5.1.1: RA-03
SP 800-53 Rev 5.1.1: SI-05
SP 800-53 Rev 5.2.0: PM-12
SP 800-53 Rev 5.2.0: PM-16
SP 800-53 Rev 5.2.0: RA-03
SP 800-53 Rev 5.2.0: SI-05
SP 800-81r3: 2.1.3
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System
SP-800-37 Rev 2: RMF Assess Step: TASK A-3 Control Assessments
SP-800-37 Rev 2: RMF Monitor Step: TASK M-1 System and Environment Changes
SP-800-37 Rev 2: RMF Monitor Step: TASK M-2 Ongoing Assessments"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-04","Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded","Ex1: Business leaders and cybersecurity risk management practitioners work together to estimate the likelihood and impact of risk scenarios and record them in risk registers
Ex2: Enumerate the potential business impacts of unauthorized access to the organization's communications, systems, and data processed in or by those systems
Ex3: Account for the potential impacts of cascading failures for systems of systems","CCMv4.0: A&A-05
CCMv4.0: BCR-02
CCMv4.0: CEK-06
CCMv4.0: CEK-07
CCMv4.0: CEK-20
CCMv4.0: TVM-09
CRI Profile v2.0: ID.RA-04
CRI Profile v2.0: ID.RA-04.01
CSF v1.1: ID.RA-4
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.1.1
ISO/IEC 27001:2022: Mandatory Clause: 6.1.2
ISO/IEC 27001:2022: Mandatory Clause: 6.1.3
ISO/IEC 27001:2022: Annex A Controls: None
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM02-2025
OWASP Top 10 LLM Applications: LLM09-2025
PCI DSS: 12.3.1
SP 800-171 Rev 3: 03.11.01
SP 800-221A: MA.RI-4
SP 800-53 Rev 5.1.1: PM-09
SP 800-53 Rev 5.1.1: PM-11
SP 800-53 Rev 5.1.1: RA-02
SP 800-53 Rev 5.1.1: RA-03
SP 800-53 Rev 5.1.1: RA-08
SP 800-53 Rev 5.1.1: RA-09
SP 800-53 Rev 5.2.0: PM-09
SP 800-53 Rev 5.2.0: PM-11
SP 800-53 Rev 5.2.0: RA-02
SP 800-53 Rev 5.2.0: RA-03
SP 800-53 Rev 5.2.0: RA-08
SP 800-53 Rev 5.2.0: RA-09
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-05","Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization","Ex1: Develop threat models to better understand risks to the data and identify appropriate risk responses
Ex2: Prioritize cybersecurity resource allocations and investments based on estimated likelihoods and impacts","CCMv4.0: A&A-05
CCMv4.0: BCR-02
CCMv4.0: CEK-07
CCMv4.0: CEK-20
CCMv4.0: TVM-01
CCMv4.0: TVM-08
CRI Profile v2.0: ID.RA-05
CRI Profile v2.0: ID.RA-05.01
CRI Profile v2.0: ID.RA-05.02
CRI Profile v2.0: ID.RA-05.03
CRI Profile v2.0: ID.RA-05.04
CSF v1.1: ID.RA-5
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.1.1
ISO/IEC 27001:2022: Mandatory Clause: 6.1.2
ISO/IEC 27001:2022: Mandatory Clause: 6.1.3
ISO/IEC 27001:2022: Annex A Controls: 5.7
NICE Framework: DD-WRL-008
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
PCI DSS: 12.3.1
PCI DSS: 6.3.1
PCI DSS: 6.3.3
PCI DSS: 11.3.1.1
SCF: RSK-01.1
SCF: RSK-02.1
SCF: RSK-04
SCF: RSK-06.1
SP 800-171 Rev 3: 03.11.01
SP 800-171 Rev 3: 03.11.04
SP 800-221A: MA.RA-2
SP 800-53 Rev 5.1.1: PM-16
SP 800-53 Rev 5.1.1: RA-02
SP 800-53 Rev 5.1.1: RA-03
SP 800-53 Rev 5.1.1: RA-07
SP 800-53 Rev 5.2.0: PM-16
SP 800-53 Rev 5.2.0: RA-02
SP 800-53 Rev 5.2.0: RA-03
SP 800-53 Rev 5.2.0: RA-07
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-3 Risk Assessment—Organization
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-14 Risk Assessment—System
SP-800-37 Rev 2: RMF Authorize Step: TASK R-2 Risk Analysis and Determination
SP-800-37 Rev 2: RMF Authorize Step: TASK R-3 Risk Response
SSDF: PW.1.1"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-06","Risk responses are chosen, prioritized, planned, tracked, and communicated","Ex1: Apply the vulnerability management plan's criteria for deciding whether to accept, transfer, mitigate, or avoid risk
Ex2: Apply the vulnerability management plan's criteria for selecting compensating controls to mitigate risk
Ex3: Track the progress of risk response implementation (e.g., plan of action and milestones [POA&M], risk register, risk detail report)
Ex4: Use risk assessment findings to inform risk response decisions and actions
Ex5: Communicate planned risk responses to affected stakeholders in priority order","CCMv4.0: A&A-05
CCMv4.0: A&A-06
CCMv4.0: AIS-07
CCMv4.0: CEK-07
CCMv4.0: TVM-01
CCMv4.0: TVM-03
CCMv4.0: TVM-08
CCMv4.0: TVM-09
CCMv4.0: TVM-10
CRI Profile v2.0: ID.RA-06
CRI Profile v2.0: ID.RA-06.01
CRI Profile v2.0: ID.RA-06.02
CRI Profile v2.0: ID.RA-06.03
CRI Profile v2.0: ID.RA-06.04
CRI Profile v2.0: ID.RA-06.05
CRI Profile v2.0: ID.RA-06.06
CSF v1.1: ID.RA-6
CSF v1.1: RS.MI-3
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.13
ISO/IEC 27001:2022: Annex A Controls: 5.7
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-010
NICE Framework: OG-WRL-011
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
PCI DSS: 6.3.3
PCI DSS: 11.3.1
PCI DSS: 11.3.2
PCI DSS: 12.10.1
SCF: RSK-01.1
SCF: RSK-02.1
SCF: RSK-06.1
SP 800-171 Rev 3: 03.11.04
SP 800-221A: MA.RP
SP 800-53 Rev 5.1.1: PM-09
SP 800-53 Rev 5.1.1: PM-18
SP 800-53 Rev 5.1.1: PM-30
SP 800-53 Rev 5.1.1: RA-07
SP 800-53 Rev 5.2.0: PM-09
SP 800-53 Rev 5.2.0: PM-18
SP 800-53 Rev 5.2.0: PM-30
SP 800-53 Rev 5.2.0: RA-07
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy
SP-800-37 Rev 2: RMF Assess Step: TASK A-5 Remediation Actions
SP-800-37 Rev 2: RMF Assess Step: TASK A-6 Plan of Action and Milestones
SP-800-37 Rev 2: RMF Authorize Step: TASK R-3 Risk Response
SP-800-37 Rev 2: RMF Monitor Step: TASK M-3 Ongoing Risk Response
SP-800-37 Rev 2: RMF Monitor Step: TASK M-6 Ongoing Authorization
SSDF: PO.5.2"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-07","Changes and exceptions are managed, assessed for risk impact, recorded, and tracked","Ex1: Implement and follow procedures for the formal documentation, review, testing, and approval of proposed changes and requested exceptions
Ex2: Document the possible risks of making or not making each proposed change, and provide guidance on rolling back changes
Ex3: Document the risks related to each requested exception and the plan for responding to those risks
Ex4: Periodically review risks that were accepted based upon planned future actions or milestones","CCMv4.0: A&A-05
CCMv4.0: AIS-06
CCMv4.0: CCC-02
CCMv4.0: CCC-03
CCMv4.0: CCC-06
CCMv4.0: CCC-08
CCMv4.0: CCC-09
CCMv4.0: CEK-05
CCMv4.0: CEK-06
CCMv4.0: GRC-04
CCMv4.0: UEM-07
CRI Profile v2.0: ID.RA-07
CRI Profile v2.0: ID.RA-07.01
CRI Profile v2.0: ID.RA-07.02
CRI Profile v2.0: ID.RA-07.03
CRI Profile v2.0: ID.RA-07.04
CRI Profile v2.0: ID.RA-07.05
CSF v1.1: PR.IP-3
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.1.3
ISO/IEC 27001:2022: Annex A Controls: 8.32
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-010
NICE Framework: OG-WRL-011
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM03-2025
OWASP Top 10 LLM Applications: LLM04-2025
PCI DSS: 12.3.1
PCI DSS: 12.3.2
PCI DSS: 10.4.2.1
PCI DSS: 9.5.1.2.1
PCI DSS: 8.6.3
SCF: CHG-01
SCF: CHG-02
SCF: CHG-02.1
SCF: CHG-02.2
SCF: CHG-03
SCF: CHG-04
SP 800-171 Rev 3: 03.04.03
SP 800-171 Rev 3: 03.04.04
SP 800-221A: MA.RI-3
SP 800-53 Rev 5.1.1: CA-07
SP 800-53 Rev 5.1.1: CM-03
SP 800-53 Rev 5.1.1: CM-04
SP 800-53 Rev 5.2.0: CA-07
SP 800-53 Rev 5.2.0: CM-03
SP 800-53 Rev 5.2.0: CM-04
SP-800-37 Rev 2: RMF Select Step: TASK S-4 Documentation of Planned Control Implementations
SP-800-37 Rev 2: RMF Implement Step: TASK I-2 Update Control Implementation Information
SP-800-37 Rev 2: RMF Assess Step: TASK A-6 Plan of Action and Milestones
SSDF: PO.5.2"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-08","Processes for receiving, analyzing, and responding to vulnerability disclosures are established","Ex1: Conduct vulnerability information sharing between the organization and its suppliers following the rules and protocols defined in contracts
Ex2: Assign responsibilities and verify the execution of procedures for processing, analyzing the impact of, and responding to cybersecurity threat, vulnerability, or incident disclosures by suppliers, customers, partners, and government cybersecurity organizations","CCMv4.0: AIS-07
CCMv4.0: TVM-03
CCMv4.0: TVM-09
CIS Controls v8.0: 7.2
CIS Controls v8.1: 7.2
CRI Profile v2.0: ID.RA-08
CRI Profile v2.0: ID.RA-08.01
CRI Profile v2.0: ID.RA-08.02
CSF v1.1: RS.AN-5
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: 6.1.2
ISO/IEC 27001:2022: Annex A Controls: None
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-013
NICE Framework: OG-WRL-014
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM05-2025
SCF: THR-01
SCF: THR-03
SCF: VPM-01
SCF: VPM-02
SP 800-171 Rev 3: 03.11.02
SP 800-221A: MA.RI-3
SP 800-53 Rev 5.1.1: RA-05
SP 800-53 Rev 5.2.0: RA-05
SP-800-37 Rev 2: RMF Prepare Step (Organization & Mission/Business Levels): TASK P-2 Risk Management Strategy
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-15 Requirements Definition
SP-800-37 Rev 2: RMF Authorize Step: TASK R-3 Risk Response
SP-800-37 Rev 2: RMF Monitor Step: TASK M-2 Ongoing Assessments
SP-800-37 Rev 2: RMF Monitor Step: TASK M-3 Ongoing Risk Response"
"Active","ID","IDENTIFY","The organization's current cybersecurity risks are understood","ID.RA","Risk Assessment","The cybersecurity risk to the organization, assets, and individuals is understood by the organization","ID.RA-09","The authenticity and integrity of hardware and software are assessed prior to acquisition and use","Ex1: Assess the authenticity and cybersecurity of critical technology products and services prior to acquisition and use","CCMv4.0: TVM-09
CRI Profile v2.0: EX.DD-04
CRI Profile v2.0: EX.DD-04.01
CRI Profile v2.0: EX.DD-04.02
CSF v1.1: PR.DS-8
CoP: A5
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 5.19
ISO/IEC 27001:2022: Annex A Controls: 5.20
ISO/IEC 27001:2022: Annex A Controls: 5.22
NICE Framework: IO-WRL-006
NICE Framework: OG-WRL-014
NICE Framework: OG-WRL-015
NICE Framework: PD-WRL-006
NICE Framework: PD-WRL-007
OWASP Top 10 LLM Applications: LLM03-2025
OWASP Top 10 LLM Applications: LLM04-2025
PCI DSS: 6.4.3
PCI DSS: 9.5.1.1
SCF: AST-15
SCF: TDA-01
SCF: TDA-14
SCF: TDA-14.1
SCF: TDA-14.2
SP 800-171 Rev 3: 03.11.01
SP 800-171 Rev 3: 03.17.02
SP 800-221A: MA.RI-3
SP 800-53 Rev 5.1.1: SA-04
SP 800-53 Rev 5.1.1: SA-05
SP 800-53 Rev 5.1.1: SA-10
SP 800-53 Rev 5.1.1: SA-11
SP 800-53 Rev 5.1.1: SA-15
SP 800-53 Rev 5.1.1: SA-17
SP 800-53 Rev 5.1.1: SI-07
SP 800-53 Rev 5.1.1: SR-05
SP 800-53 Rev 5.1.1: SR-06
SP 800-53 Rev 5.1.1: SR-10
SP 800-53 Rev 5.1.1: SR-11
SP 800-53 Rev 5.2.0: SA-04
SP 800-53 Rev 5.2.0: SA-05
SP 800-53 Rev 5.2.0: SA-10
SP 800-53 Rev 5.2.0: SA-11
SP 800-53 Rev 5.2.0: SA-15
SP 800-53 Rev 5.2.0: SA-17
SP 800-53 Rev 5.2.0: SI-07
SP 800-53 Rev 5.2.0: SR-05
SP 800-53 Rev 5.2.0: SR-06
SP 800-53 Rev 5.2.0: SR-10
SP 800-53 Rev 5.2.0: SR-11
SP-800-37 Rev 2: RMF Prepare Step (System Level): TASK P-10 Asset Identification
SP-800-37 Rev 2: RMF Assess Step: TASK A-3 Control Assessments
SSDF: PO.5.2"
